Dates,30DAY_IMPVOL_80%MNY_DF,30DAY_IMPVOL_90.0%MNY_DF,30DAY_IMPVOL_95.0%MNY_DF,30DAY_IMPVOL_97.5%MNY_DF,30DAY_IMPVOL_100.0%MNY_DF,30DAY_IMPVOL_102.5%MNY_DF,30DAY_IMPVOL_105.0%MNY_DF,30DAY_IMPVOL_110.0%MNY_DF,30DAY_IMPVOL_120%MNY_DF,60DAY_IMPVOL_80%MNY_DF,60DAY_IMPVOL_90.0%MNY_DF,60DAY_IMPVOL_95.0%MNY_DF,60DAY_IMPVOL_97.5%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_102.5%MNY_DF,60DAY_IMPVOL_105.0%MNY_DF,60DAY_IMPVOL_110.0%MNY_DF,60DAY_IMPVOL_120%MNY_DF,3MTH_IMPVOL_80%MNY_DF,3MTH_IMPVOL_90.0%MNY_DF,3MTH_IMPVOL_95.0%MNY_DF,3MTH_IMPVOL_97.5%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_102.5%MNY_DF,3MTH_IMPVOL_105.0%MNY_DF,3MTH_IMPVOL_110.0%MNY_DF,3MTH_IMPVOL_120%MNY_DF,6MTH_IMPVOL_80%MNY_DF,6MTH_IMPVOL_90.0%MNY_DF,6MTH_IMPVOL_95.0%MNY_DF,6MTH_IMPVOL_97.5%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_102.5%MNY_DF,6MTH_IMPVOL_105.0%MNY_DF,6MTH_IMPVOL_110.0%MNY_DF,6MTH_IMPVOL_120%MNY_DF,12MTH_IMPVOL_80%MNY_DF,12MTH_IMPVOL_90.0%MNY_DF,12MTH_IMPVOL_95.0%MNY_DF,12MTH_IMPVOL_97.5%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_102.5%MNY_DF,12MTH_IMPVOL_105.0%MNY_DF,12MTH_IMPVOL_110.0%MNY_DF,12MTH_IMPVOL_120%MNY_DF,18MTH_IMPVOL_80%MNY_DF,18MTH_IMPVOL_90.0%MNY_DF,18MTH_IMPVOL_95.0%MNY_DF,18MTH_IMPVOL_97.5%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_102.5%MNY_DF,18MTH_IMPVOL_105.0%MNY_DF,18MTH_IMPVOL_110.0%MNY_DF,18MTH_IMPVOL_120%MNY_DF,24MTH_IMPVOL_80%MNY_DF,24MTH_IMPVOL_90.0%MNY_DF,24MTH_IMPVOL_95.0%MNY_DF,24MTH_IMPVOL_97.5%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_102.5%MNY_DF,24MTH_IMPVOL_105.0%MNY_DF,24MTH_IMPVOL_110.0%MNY_DF,24MTH_IMPVOL_120%MNY_DF
5/26/2016,31.3808,20.5623,16.0304,13.8588,11.5702,9.2436,9.1009,13.0667,15.4569,27.2315,19.781,16.2315,14.3973,12.4462,10.3902,8.8275,10.5833,14.6166,25.8989,19.7569,16.6862,15.0688,13.3426,11.561,9.94,9.6299,12.8557,24.5663,19.8984,17.5278,16.3095,15.0304,13.7263,12.4559,10.2825,10.6919,23.5857,20.0396,18.2652,17.3634,16.4989,15.6062,14.7082,13.0153,10.7522,23.0264,20.0987,18.6551,17.9319,17.2415,16.5586,15.8389,14.4807,12.2098,22.7133,20.2216,19.0003,18.3879,17.801,17.2436,16.6533,15.523,13.5265
5/27/2016,31.1263,20.2636,15.585,13.3599,11.0065,8.819,8.9642,13.4989,16.3207,26.9483,19.4354,15.8817,14.0249,12.0204,9.9913,8.5732,10.5452,14.5358,25.6046,19.4748,16.3512,14.7017,12.9749,11.2047,9.656,9.5814,12.6817,24.365,19.6339,17.2315,15.9947,14.7458,13.4651,12.1989,10.1246,10.5464,23.4151,19.864,18.0772,17.172,16.3147,15.4046,14.5158,12.8377,10.5273,22.8594,19.9103,18.4654,17.7169,17.12,16.4055,15.6936,14.3388,12.065,22.5578,20.0675,18.8375,18.2223,17.7056,17.1175,16.529,15.3889,13.3359
5/30/2016,31.1263,20.2636,15.585,13.3599,11.0065,8.819,8.9642,13.4989,16.3207,26.9483,19.4354,15.8817,14.0249,12.0204,9.9913,8.5732,10.5452,14.5358,25.6046,19.4748,16.3512,14.7017,12.9749,11.2047,9.656,9.5814,12.6817,24.365,19.6339,17.2315,15.9947,14.7458,13.4651,12.1989,10.1246,10.5464,23.4151,19.864,18.0772,17.172,16.3147,15.4046,14.5158,12.8377,10.5273,22.8594,19.9103,18.4654,17.7169,17.12,16.4055,15.6936,14.3388,12.065,22.5578,20.0675,18.8375,18.2223,17.7056,17.1175,16.529,15.3889,13.3359
5/31/2016,31.9951,21.2817,16.628,14.3431,11.968,9.6144,9.229,13.0826,16.7758,27.4864,20.0602,16.476,14.6184,12.6724,10.6267,8.9489,10.3807,15.0137,26.0918,19.8954,16.7877,15.1355,13.4453,11.6983,10.045,9.4273,12.7529,24.7337,19.9822,17.5615,16.3347,15.0164,13.7227,12.4657,10.2976,10.3888,23.6537,20.1172,18.3482,17.4449,16.4736,15.5493,14.6747,12.9963,10.6032,23.0808,20.1561,18.7119,17.9963,17.1704,16.4299,15.7475,14.4047,12.1203,22.7221,20.2438,19.0182,18.4223,17.7341,17.1358,16.5685,15.4485,13.4185
6/1/2016,32.4353,21.4092,16.703,14.3922,11.9117,9.4906,9.0233,13.2446,14.5749,27.4328,20.0183,16.4082,14.5431,12.5492,10.4732,8.859,10.0363,12.7596,26.0603,19.8456,16.7226,15.0933,13.3616,11.6039,9.9392,9.2293,12.416,25.4083,20.9685,18.7902,17.7287,16.7122,12.0561,11.0682,9.2791,9.6053,23.6393,20.0818,18.2926,17.3854,16.4663,15.5591,14.6484,12.9356,10.5369,23.0394,20.1108,18.6542,17.9232,17.1849,16.4652,15.7549,14.3665,12.0683,22.6448,20.1488,18.9272,18.3154,17.7063,17.2212,16.6138,15.4704,13.4203
6/2/2016,31.8861,20.9756,16.1688,13.9271,11.5113,9.0988,8.8942,13.0724,13.9961,27.3671,20.044,16.5068,14.723,12.6079,9.7505,8.2587,9.7948,12.5211,25.8137,19.6363,16.5112,14.862,13.1371,11.3611,9.6468,8.9706,12.196,25.2466,20.7608,18.5478,17.4662,15.6578,12.0155,10.9804,9.0615,9.541,23.5918,20.0164,18.2176,17.3216,16.3736,15.4401,14.5179,12.791,10.2799,23.0664,20.0909,18.6238,17.8886,17.1524,16.407,15.6739,14.2889,11.9362,22.6696,20.1448,18.9174,18.2978,17.7125,17.1579,16.5624,15.4137,13.3566
6/3/2016,31.9407,20.6899,15.9405,13.7436,11.3351,8.9435,8.8791,13.033,14.3894,27.4329,20.1241,16.6451,14.8884,11.4365,9.5691,8.039,9.5299,11.7051,25.8873,19.751,16.5991,14.937,13.1369,11.3285,9.5889,8.8166,12.1695,25.3031,20.802,18.5695,17.461,13.2583,12.1778,11.0857,9.0651,9.2237,23.6824,20.0903,18.2821,17.3618,16.4287,15.4962,14.5731,12.8088,10.2433,23.1078,20.1447,18.6654,17.9322,17.1857,16.4619,15.7264,14.3268,11.9479,22.7063,20.2015,18.9668,18.3575,17.8206,17.2268,16.6283,15.4734,13.4345
6/6/2016,31.8501,20.9288,16.1433,13.8639,11.4576,9.0822,9.1968,13.6673,17.8234,27.2947,19.8649,16.2209,14.2995,12.2788,10.155,8.5944,10.4919,13.3671,26.0258,19.7975,16.5774,14.8895,13.1154,11.3186,9.6189,9.3167,11.9425,24.6209,19.8177,17.3328,16.0548,14.7392,13.4149,12.0811,9.7854,10.0876,23.7043,20.0925,18.2673,17.3474,16.402,15.4674,14.5462,12.7867,10.4624,23.1326,20.1491,18.6648,17.9296,17.179,16.4392,15.7226,14.311,11.9797,22.79,20.2865,19.057,18.4462,17.8272,17.2107,16.6254,15.4679,13.4071
6/7/2016,32.5928,21.4323,16.544,14.2541,11.5593,8.9888,9.0876,12.9635,15.5281,27.6277,20.0278,16.2889,14.3677,12.3555,10.3278,8.864,10.4887,14.4297,26.2471,19.9109,16.6672,14.9697,13.178,11.3752,9.7591,9.4315,11.8828,24.7243,19.919,17.4337,16.1425,14.8202,13.4989,12.18,9.9596,10.3855,23.9097,20.3063,18.4754,17.5486,16.5862,15.6242,14.715,12.99,10.6549,23.4009,20.398,18.9183,18.1759,17.3918,16.623,15.8968,14.5298,12.2023,22.9794,20.456,19.236,18.6414,18.0047,17.4024,16.8127,15.6739,13.6341
6/8/2016,32.6931,21.516,16.3869,13.9787,11.5432,9.315,9.5189,14.054,17.872,27.8532,20.136,16.3154,14.3582,12.3218,10.2987,8.9104,10.6936,14.5125,26.4085,19.9735,16.6552,14.9312,13.1249,11.3448,9.7537,9.4585,12.434,24.7737,19.8925,17.394,16.1095,14.772,13.4594,12.1541,9.9778,10.4202,23.8769,20.2542,18.4254,17.4976,16.5446,15.6054,14.7101,12.9836,10.6907,23.3764,20.3757,18.8951,18.1542,17.325,16.5593,15.8635,14.487,12.1697,22.9919,20.455,19.2322,18.6152,18.007,17.4085,16.8264,15.6829,13.6143
6/9/2016,33.2118,22.1595,17.0588,14.6754,12.0708,9.5806,9.4336,13.7643,16.0637,28.7002,20.9885,17.2636,15.3975,12.5462,10.1591,8.8308,10.5992,15.094,26.9566,20.4902,17.1508,15.4077,13.559,11.7171,10.0771,9.6407,11.889,25.2079,20.3232,17.8194,16.5192,15.1444,13.7862,12.4552,10.2887,10.7829,24.2391,20.5735,18.7315,17.8031,16.8445,15.8959,14.9822,13.2175,10.9697,23.6651,20.6279,19.1232,18.3676,17.6078,16.8676,16.1407,14.7522,12.3934,23.2471,20.7019,19.4616,18.8391,18.2243,17.6263,17.0413,15.8974,13.841
6/10/2016,35.3733,24.6081,19.4234,16.8152,14.0218,11.1549,9.5961,13.3144,16.7468,30.4827,22.8422,19.0608,17.1056,13.8325,11.5629,9.7589,10.3799,15.2473,28.5702,22.0417,18.6108,16.8246,14.953,13.0154,11.1675,9.7274,12.1826,26.3645,21.4358,18.9037,17.5898,16.1735,14.8247,13.4525,11.0247,10.6411,24.9553,21.2533,19.3813,18.4332,17.6246,16.6988,15.7532,13.958,11.2759,24.2161,21.1379,19.6218,18.85,18.2444,17.5167,16.7729,15.3498,12.9149,23.7284,21.1495,19.8855,19.2616,18.7617,18.1732,17.5681,16.4014,14.2621
6/13/2016,39.7644,28.2007,22.5433,19.6786,16.889,13.674,10.9506,13.5223,17.6954,33.6908,25.3362,21.1567,18.9465,16.6373,14.1869,11.8851,10.956,15.477,31.3604,24.4568,20.8342,18.8999,16.9607,14.954,13.0127,10.5463,13.0584,28.242,23.1178,20.4847,19.1295,17.7448,16.3658,15.0078,12.4568,11.3235,26.2271,22.4841,20.5963,19.6212,18.6503,17.7454,16.7983,14.9644,12.0226,25.2606,22.1293,20.6081,19.8114,19.0492,18.3149,17.5593,16.1057,13.6732,24.5625,21.9346,20.6851,20.0389,19.4085,18.8018,18.1977,16.9924,14.8946
6/14/2016,38.4693,27.4169,22.245,19.7732,16.843,13.2533,10.7221,13.4228,15.9747,32.8249,24.7993,20.8853,18.8281,16.6154,14.2835,12.0043,11.0032,14.6144,30.6543,24.0077,20.5695,18.789,16.9158,14.9973,13.0508,10.5882,12.7822,27.8967,22.8805,20.3093,19.0049,17.6636,16.3025,14.9519,12.378,11.173,26.0486,22.3405,20.4628,19.5092,18.5596,17.6313,16.6833,14.8225,11.9511,25.0818,22.0199,20.5006,19.7305,18.9859,18.2325,17.4948,16.0221,13.4575,24.4418,21.8812,20.613,19.9854,19.3665,18.735,18.1314,16.9309,14.7267
6/15/2016,38.6605,26.9858,21.7527,19.2614,16.5357,13.3973,10.9653,13.0216,17.5577,32.6285,24.6538,20.7122,18.6879,16.4564,14.0908,11.8321,10.767,14.5171,30.5384,23.8663,20.4589,18.6588,16.7618,14.7374,12.7988,10.5121,12.8011,27.6526,22.6285,20.0573,18.7378,17.3559,15.9929,14.6767,12.1151,11.0741,25.7767,22.0945,20.237,19.2902,18.3208,17.3688,16.4273,14.5622,11.8267,24.8525,21.8236,20.3044,19.5507,18.7787,18.0301,17.2861,15.8099,13.3716,24.2822,21.7186,20.4663,19.8415,19.1791,18.5636,17.9618,16.7578,14.6548
6/16/2016,37.9752,26.1222,21.1728,18.5882,15.8817,12.7095,10.1557,13.2756,17.2839,31.9941,24.0049,20.1219,18.0913,15.8731,13.5401,11.2508,10.8115,13.6686,29.9552,23.2986,19.8737,18.0909,16.1488,14.2235,12.2779,10.0876,12.1888,27.1995,22.1926,19.6131,18.3237,16.9598,15.6115,14.2287,11.6659,10.5653,25.4002,21.705,19.8262,18.8743,17.941,17.1099,16.1371,14.2604,11.4262,24.5776,21.4984,19.9935,19.2236,18.4595,17.8056,17.0509,15.5837,13.0533,24.0633,21.4596,20.1954,19.5471,18.9254,18.4262,17.7941,16.5856,14.4356
6/17/2016,37.0736,26.0364,21.4272,18.9276,16.2731,13.1946,10.5808,12.9325,15.8501,31.8276,24.292,20.4211,18.3736,16.2843,14.0136,11.6703,11.0158,14.1859,30.0939,23.5923,20.2016,18.417,16.5297,14.6198,12.6525,10.431,13.0969,27.3732,22.4289,19.8717,18.5253,17.2364,15.8965,14.5173,11.9621,10.8846,25.5679,21.8751,19.9855,19.0358,18.1226,17.1799,16.2213,14.3745,11.6215,24.6449,21.5977,20.0938,19.3416,18.6191,17.8737,17.1303,15.6464,13.1707,24.069,21.5254,20.2369,19.6085,19.0458,18.4549,17.8431,16.6227,14.4839
6/20/2016,36.4292,25.3349,20.5996,18.1012,15.1334,11.7852,10.034,13.799,17.6499,30.6539,23.1743,19.3641,17.2998,15.0319,12.6883,10.6066,11.1826,13.9959,28.9794,22.5265,19.1526,17.3598,15.4516,13.4666,11.5765,10.3539,13.2642,26.3957,21.4651,18.903,17.5903,16.242,14.8636,13.5169,11.1677,11.1381,24.8077,21.1403,19.2759,18.3193,17.3623,16.39,15.4484,13.6224,11.1801,24.1137,21.0892,19.5762,18.8255,18.0129,17.1463,16.414,14.9562,12.5459,23.662,21.123,19.8303,19.2099,18.529,17.7918,17.2281,16.0076,13.9314
6/21/2016,35.7208,25.4715,20.8026,18.2615,15.2427,11.8255,9.8868,13.5025,16.1934,30.8417,23.3488,19.4669,17.3827,15.0817,12.6692,10.5003,11.2658,16.6098,29.0405,22.5866,19.2039,17.3982,15.4563,13.4431,11.5209,10.2622,13.3146,26.3463,21.4594,18.9159,17.5773,16.23,14.8455,13.4686,11.01,10.9701,24.8387,21.1293,19.2755,18.319,17.3575,16.4025,15.4406,13.5918,11.0223,23.9648,20.9761,19.4859,18.7229,17.9675,17.2235,16.4637,15.0189,12.5092,23.5065,20.9708,19.7313,19.0973,18.4908,17.8929,17.277,16.0817,13.976
6/22/2016,38.3281,27.8114,23.0235,20.4121,17.5194,14.2245,12.1431,14.7843,17.7521,32.443,24.7237,20.6687,18.6706,16.4502,14.0551,11.9779,12.0761,15.5012,30.2101,23.5703,20.1284,18.2977,16.3941,14.3878,12.4736,10.9554,13.5968,26.8994,21.9057,19.3385,18.0147,16.6546,15.2804,13.881,11.3922,11.2627,25.0304,21.3258,19.4567,18.5027,17.5374,16.5397,15.5798,13.7202,11.1221,24.1225,21.0757,19.5644,18.8042,18.0373,17.2674,16.5156,15.0545,12.6031,23.5541,20.9551,19.6802,19.0492,18.4271,17.7998,17.1813,15.9575,13.704
6/23/2016,35.7967,24.6229,19.5749,16.8953,13.7923,10.6021,9.9481,14.1997,16.5694,29.721,22.0283,18.133,16.079,13.8283,11.4996,9.7849,10.9535,13.749,27.7749,21.2604,17.893,16.085,14.1917,12.26,10.4857,10.0734,13.2833,25.2062,20.3024,17.7944,16.4744,15.1341,13.7446,12.3969,10.2233,10.6691,23.8906,20.22,18.371,17.422,16.45,15.4819,14.535,12.7447,10.4798,23.2278,20.1735,18.6542,17.8965,17.1594,16.4207,15.6613,14.2489,11.9325,22.8262,20.1386,18.8947,18.2302,17.659,17.0775,16.437,15.1855,12.9327
6/24/2016,41.7261,30.8112,25.5762,22.8985,20.1843,17.1487,13.8611,13.4434,18.9688,34.9283,27.1103,23.2003,21.1009,18.9395,16.6894,14.166,11.4313,16.7935,32.2885,25.6608,22.2423,20.4964,18.6205,16.6227,14.567,11.4191,13.8195,28.5587,23.6145,21.0647,19.7527,18.41,17.0289,15.6593,12.9967,10.977,26.3474,22.6888,20.8417,19.9112,18.9637,18.0052,17.0545,15.1845,12.2856,25.3264,22.2909,20.8318,20.0794,19.3245,18.5597,17.8048,16.3447,13.7531,24.7332,22.149,20.8139,20.1801,19.5861,19.0868,18.4678,17.2326,14.9408
6/27/2016,39.1197,28.9881,24.7636,22.6015,20.1992,17.3801,14.851,14.5073,16.4975,34.0679,26.8022,23.1683,21.2739,19.2542,17.0989,14.9301,12.5659,16.2402,31.9455,25.6348,22.3945,20.7086,18.968,17.1449,15.2623,12.3006,13.7387,28.558,23.7787,21.3178,20.0538,18.7638,17.4583,16.1388,13.561,11.2787,26.3894,22.7677,20.9827,20.0806,19.1335,18.2259,17.3112,15.4792,12.5588,25.3744,22.3848,20.9631,20.2444,19.2891,18.4982,17.788,16.3754,14.0107,24.7298,22.1642,20.9364,20.3624,19.5482,18.9673,18.357,17.184,14.967
6/28/2016,35.5147,24.1846,20.1705,18.1838,15.933,13.4002,11.6105,12.6578,13.8195,30.3208,23.1661,19.7109,17.9251,16.0259,14.0064,12.1196,10.9789,13.9404,28.8511,22.7321,19.6216,18.0078,16.3165,14.5525,12.8066,10.5664,13.1088,26.4732,21.7653,19.3697,18.1468,16.9045,15.6491,14.393,12.0847,11.0165,25.023,21.4323,19.6551,18.7674,17.8785,17.0012,16.0956,14.3353,11.766,24.2646,21.2756,19.8292,19.0927,18.364,17.6615,16.9223,15.5323,13.1294,23.8485,21.2864,20.0482,19.4276,18.8393,18.261,17.6391,16.3864,14.1939
6/29/2016,34.5189,23.1212,18.5102,16.234,13.9114,11.7832,10.0898,13.3647,16.0618,29.4222,22.0852,18.4148,16.5112,14.5238,12.4313,10.5127,10.2947,13.4107,28.0387,21.8294,18.5882,16.8962,15.1236,13.2593,11.4982,9.6098,13.3092,25.8524,21.0635,18.6203,17.3522,16.0786,14.7678,13.4648,11.0906,10.0972,24.5662,20.9547,19.1431,18.2323,17.3397,16.4183,15.4987,13.72,11.0374,23.805,20.8057,19.2856,18.5255,18.0146,17.3112,16.5705,15.1272,12.6741,23.4295,20.8767,19.5782,18.9623,18.5519,17.9173,17.3374,16.0745,13.8542
6/30/2016,33.871,22.7395,17.8315,15.3836,12.7464,10.1558,9.3189,13.2532,15.2433,28.8774,21.366,17.5614,15.5737,13.4315,11.3161,9.5897,10.4985,14.818,27.483,21.1214,17.8139,16.0676,14.2449,12.4053,10.6462,9.5798,13.541,25.4073,20.5693,18.0734,16.7931,15.4971,14.1849,12.8886,10.6464,10.7567,24.2804,20.6465,18.8267,17.9091,16.984,16.0537,15.1386,13.3844,10.9491,23.6191,20.6207,19.152,18.418,17.558,16.8328,16.1247,14.7566,12.3989,23.3027,20.7509,19.4875,18.7892,18.1134,17.5104,16.9326,15.7452,13.6268
7/1/2016,33.2624,21.8467,17.0262,14.6715,12.1719,9.6407,8.9649,12.7678,14.8293,28.3631,20.9637,17.2476,15.2849,13.2175,11.1178,9.4867,10.3971,14.3007,27.1205,20.8307,17.5653,15.8258,14.0106,12.1644,10.3441,9.529,12.9375,25.2735,20.4515,17.9521,16.6637,15.3551,14.0378,12.7126,10.4145,10.3904,24.2475,20.5817,18.7423,17.8198,16.8852,15.9677,15.0362,13.2501,10.7591,23.5057,20.479,18.9894,18.2409,17.5161,16.8384,16.0872,14.6568,12.3154,23.1759,20.6171,19.3619,18.6969,18.0839,17.5135,16.8957,15.7002,13.5421
7/4/2016,33.2624,21.8467,17.0262,14.6715,12.1719,9.6407,8.9649,12.7678,14.8293,28.3631,20.9637,17.2476,15.2849,13.2175,11.1178,9.4867,10.3971,14.3007,27.1205,20.8307,17.5653,15.8258,14.0106,12.1644,10.3441,9.529,12.9375,25.2735,20.4515,17.9521,16.6637,15.3551,14.0378,12.7126,10.4145,10.3904,24.2475,20.5817,18.7423,17.8198,16.8852,15.9677,15.0362,13.2501,10.7591,23.5057,20.479,18.9894,18.2409,17.5161,16.8384,16.0872,14.6568,12.3154,23.1759,20.6171,19.3619,18.6969,18.0839,17.5135,16.8957,15.7002,13.5421
7/5/2016,33.7239,22.653,17.942,15.5891,13.0849,10.3878,9.2779,12.7802,17.3776,29.1642,21.7805,18.0445,16.0909,13.9871,11.8401,9.94,10.5164,15.2164,27.7737,21.471,18.214,16.486,14.6506,12.7511,10.8989,9.5356,12.8013,25.6758,20.794,18.3024,17.0251,15.7212,14.4044,13.0787,10.6559,10.2448,24.4462,20.7776,18.9272,17.9936,17.139,16.2653,15.3348,13.5486,10.8933,23.816,20.7811,19.274,18.5227,17.848,17.1609,16.4265,14.9976,12.5972,23.4735,20.8979,19.6408,18.9993,18.4542,17.8626,17.2596,16.0435,13.8403
7/6/2016,32.9898,22.2483,17.5342,15.2295,12.7247,9.8749,9.1132,13.3778,16.8556,28.7365,21.3123,17.6223,15.7431,13.6798,11.4904,9.6301,10.6308,15.037,27.4078,21.1118,17.89,16.2011,14.4073,12.4476,10.6408,9.5624,12.9259,25.4753,20.6227,18.1529,16.8859,15.5859,14.2511,12.9426,10.54,10.4396,24.4622,20.8039,18.9834,18.0586,17.1259,16.2022,15.2888,13.5251,10.9297,23.9647,20.908,19.4244,18.6747,17.9353,17.2126,16.4777,15.0871,12.6596,23.691,21.1226,19.8775,19.2531,18.6306,18.049,17.4401,16.2348,14.0516
7/7/2016,33.0303,22.05,17.3121,14.948,12.239,9.6292,9.0882,13.0659,16.4324,28.4733,21.1251,17.3625,15.4032,13.322,11.2162,9.4958,10.6551,15.2847,27.2304,20.9817,17.6807,15.9552,14.121,12.2778,10.4821,9.5659,12.4517,25.3429,20.4505,17.9507,16.6688,15.3744,14.0665,12.7635,10.4519,10.2254,24.3181,20.6501,18.813,17.8826,16.9783,16.0381,15.1171,13.3432,10.8017,23.7455,20.6971,19.2381,18.4768,17.8828,17.0579,16.3691,14.9022,12.4972,23.5129,20.9512,19.6429,18.937,18.5418,17.9502,17.2834,15.996,13.8126
7/8/2016,31.8853,20.7866,15.6021,13.1263,10.6131,8.5451,9.5309,14.6546,20.6076,27.529,19.799,15.9523,14.0203,11.9516,9.9338,8.8385,11.3465,16.1217,26.3299,19.8285,16.4597,14.7104,12.8886,11.0638,9.4969,9.7931,13.7208,24.6462,19.5771,17.0142,15.7158,14.3968,13.074,11.7879,9.7253,10.5753,23.737,20.002,18.1195,17.1753,16.2265,15.2771,14.3533,12.6308,10.3675,23.2937,20.2391,18.7294,17.9777,17.2211,16.3678,15.6433,14.2616,11.9299,23.1064,20.5147,19.2351,18.5976,17.962,17.2793,16.6744,15.4529,13.3302
7/11/2016,32.1696,20.9988,15.8611,13.3895,10.9619,9.1046,10.1802,14.8348,19.2127,27.6317,19.9084,16.061,14.1077,12.1136,10.2383,9.4057,11.6262,16.0739,26.4164,19.8694,16.4517,14.7226,12.9487,11.1887,9.8608,10.2643,14.0942,24.5404,19.4713,16.9022,15.6093,14.2984,13.0175,11.7821,9.9896,11.0949,23.6257,19.8453,17.9677,17.0207,16.0942,15.1703,14.2672,12.5987,10.615,23.1565,20.0893,18.3807,17.6044,17.0612,16.3414,15.6219,14.2502,12.1414,22.976,20.3881,19.0941,18.4561,17.8597,17.2528,16.633,15.4244,13.402
7/12/2016,32.3365,20.874,15.4792,12.9684,10.6892,9.4217,10.681,15.2174,20.617,27.6118,19.5276,15.5308,13.5697,11.6771,10.1393,9.7091,11.8966,16.204,26.1993,19.3989,15.9551,14.2336,12.518,10.971,10.0216,10.7166,14.2473,24.1054,18.989,16.455,15.1793,13.9052,12.7035,11.5654,10.1105,11.1648,23.2421,19.4902,17.6289,16.6988,15.7715,14.8898,14.0164,12.4387,10.6082,22.7957,19.743,18.24,17.495,16.7691,16.0609,15.3597,14.0315,11.9846,22.6615,20.076,18.8184,18.1847,17.5748,16.9395,16.3393,15.1811,13.1823
7/13/2016,31.7436,20.617,15.3074,12.7865,10.4361,9.0218,10.1847,14.1497,19.9322,27.5361,19.467,15.448,13.4352,11.4412,9.7865,9.365,11.4906,15.6173,26.0975,19.3603,15.8826,14.0942,12.2864,10.6527,9.6701,10.3979,13.8742,23.9958,18.9098,16.3474,15.0473,13.7452,12.4748,11.3299,9.9147,11.0475,23.0887,19.3553,17.4911,16.5618,15.6423,14.7189,13.8469,12.2738,10.5729,22.6662,19.6061,18.0963,17.3559,16.6291,15.9219,15.2241,13.9147,11.9428,22.5319,19.9446,18.675,18.0464,17.4182,16.8331,16.2333,15.0749,13.1045
7/14/2016,31.3336,19.9759,14.8499,12.4461,10.3369,9.3036,10.7013,14.9546,20.5186,26.9966,19.1248,15.1995,13.2629,11.3888,9.9232,9.6905,11.9354,16.3174,25.8224,19.125,15.6795,13.9468,12.2389,10.7436,9.9492,10.8789,14.1032,23.8511,18.8449,16.322,15.0601,13.8087,12.6345,11.5446,10.3145,11.4229,23.022,19.3515,17.5285,16.6259,15.7354,14.8697,14.0345,12.5545,10.9525,22.6135,19.6165,18.1489,17.4164,16.7089,16.0155,15.3502,14.1076,12.221,22.485,19.9514,18.71,18.0994,17.4965,16.8939,16.321,15.218,13.3545
7/15/2016,31.0569,20.082,14.9881,12.5317,10.0859,8.7779,10.0647,13.8143,18.3752,27.342,19.4173,15.3878,13.422,11.4094,9.7543,9.4113,11.4304,15.8372,26.1103,19.3698,15.854,14.0633,12.2732,10.6689,9.7397,10.4752,13.6465,23.9069,18.9887,16.4719,15.1951,13.9088,12.6891,11.5655,10.1531,11.3447,23.1454,19.4504,17.6419,16.7253,15.793,14.9034,14.0499,12.5345,10.9259,22.9152,19.596,18.2852,17.5362,16.6884,16.0327,15.3235,14.0558,12.1824,22.6199,19.9096,18.7675,18.1171,17.4393,17.0334,16.3305,15.1435,13.3305
7/18/2016,30.9473,20.324,15.1125,12.5637,10.0557,8.5387,9.5388,13.233,17.2556,27.3573,19.4785,15.4308,13.3734,11.3097,9.5809,9.2101,10.9338,13.8074,26.076,19.3563,15.7765,13.9533,12.099,10.4128,9.4282,10.1291,12.6522,24.0071,18.9576,16.3972,15.0913,13.7702,12.5004,11.3563,9.9449,10.9868,23.0794,19.401,17.556,16.6279,15.6887,14.7736,13.9194,12.3791,10.7193,22.7465,19.7011,18.2054,17.4576,16.6473,15.8994,15.2274,13.9589,12.0461,22.6406,20.0282,18.7574,18.1202,17.4234,16.7745,16.1848,15.0747,13.2185
7/19/2016,30.7513,19.766,14.7584,12.1857,9.7257,8.0821,9.0841,13.0115,17.4578,27.1543,19.3264,15.2916,13.2388,11.1561,9.321,8.8063,10.5502,14.4242,25.9201,19.2357,15.6902,13.8686,12.0078,10.2636,9.177,9.8346,12.6827,23.9688,18.9592,16.4007,15.0844,13.7668,12.4789,11.3068,9.8886,10.8078,23.0585,19.3753,17.5389,16.6062,15.7094,14.8211,13.9511,12.3926,10.7796,22.6979,19.6416,18.1312,17.3773,16.678,15.9848,15.2941,13.9772,12.009,22.5867,19.9567,18.6766,18.0304,17.4369,16.8516,16.2491,15.1061,13.2033
